urls,timestamp,record_id,Titles,Host_name,Property_types,Prices_per_night,Check_ins,Check_outs,Location,Ratings,Num_reviews,Cleaning_fee,Com_fee,Camas,Baños,Maximum_guests,Viajeros,Dormitorios,Otros
https://www.airbnb.es/rooms/850684095339937556?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2025-01-06&check_out=2025-01-11&source_impression_id=p3_1730837189_P3jvaVV2uYgxITLN&previous_page_section_name=1000&federated_search_id=a70f0684-6bfc-430c-b5d8-88dac71f85c6,2024-11-05 21:31:53,850684095339937556,"Desconecta de la rutina en este alojamiento  a 30 segundos de la arena blanca de la playa. Alrededor encontrarás muchos restaurantes y cafeterías autenticas y de moda. El mercado fresco esta a dos pasos si te apetece cocinar y comer sano. El alojamiento recién reformado ofrece todas las comodidades para sentirte como en casa. Estaremos encantados de recibirte y ofrecerte una excelente estancia junto al mar de Barcelona, una opción al alcance de pocos. Bienvenidos  :)El espacioEl apartamento ofrece una habitación doble muy amplia con armario, escritorio para trabajar y un televisor. La sala principal se encuentra la zona de cocina y la zona confort. La cocina tiene todo lo necesario para cocinar lo que uno desee.   El aire acondicionado y calefacción cubren todo el apartamento y además cuenta con radiadores portátiles si fueran necesarios en las noches inusualmente frías de invierno. todo es de buena calidad pues nuestros huéspedes no merecen menos. El baño cuanta con una amplia ducha, ideal para después de bañarse en la playa     :)Servicios y zonas comunesLos huéspedes tienen acceso total a todo el alojamiento. No hay nada compartido   :)Número de registroExempt",Anfitrión: Marta+Paul,"Alojamiento entero: apartamento en Barcelona, España",80 €,Llegada a partir de las 15:00,Salida antes de las 11:00,,"5,0",5,90 €,84 €,1 cama,1 baño,2,2 viajeros,1 dormitorio,
https://www.airbnb.es/rooms/52981104?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-05&check_out=2024-11-10&source_impression_id=p3_1730837189_P3b4lyy-9VlY3bUv&previous_page_section_name=1000&federated_search_id=a70f0684-6bfc-430c-b5d8-88dac71f85c6,2024-11-05 21:31:53,52981104,"Habitación ideal para compartir historias y experiencias con capacidad para hasta 8 personas. Tiene 4 literas. Incluye un baño privado, dos lavabos, aire acondicionado, wifi gratuito, ropa de cama y un espacio individual para guardar su equipaje. Todas las camas tienen conexión USB para cargar sus dispositivos. Unite dispone de habitaciones con baño adaptado para minusválidos según disponibilidad.El establecimiento no acepta pagos en efectivo, solo se puede pagar con tarjeta de crédito.El espacioHostal situado en un entorno privilegiado, en un edificio remodelado de la Villa Olímpica, a pocos pasos de la playa. Ofrece amplias habitaciones todas con baño privado, aire acondicionado, WIFI y conexión USB en cada cama.Unite dispone de habitaciones privadas y compartidas, con más de 400m2 de espacios comunes con biblioteca, chill out, sala de TV, cocina, sala de creación de música electrónica, terraza con solárium y recepción 24h.Desayuno bufé por 8,50 € todos los días de 7:30 a 10:30 en nuestra sala de desayunos. Selección de pasteles, buenos zumos, cafés y tés de hierbas.También hay un espacio de coworking con ordenadores disponibles para los huéspedes. Todos los días se organizan actividades tanto dentro como fuera de Unite.Hay un bar/restaurante y aparcamiento (epark) en el edificio.El albergue se encuentra a 10 minutos en bicicleta de la Sagrada Familia y a 500 metros de la parada de metro de la línea 4 (amarilla) que enlaza con La Catedral, Passeig de Gràcia y Diagonal.Es el barrio de las start-ups y estudios de diseño más pioneros de la ciudad, playa Nova Icaria, Barceloneta, Born, Port Olimpic.Otros aspectos destacablesTenga en cuenta que este establecimiento no acepta pagos con American Express.Se requerirá una tarjeta de garantía en el momento del registro.Los huéspedes menores de 18 años necesitan el permiso de su tutor legal para alojarse en dormitorios compartidos.Un bebé no puede compartir un dormitorio.Las camas se asignarán el día de llegada de acuerdo con las preferencias del huésped dentro de nuestras posibilidades de acuerdo con la disponibilidad. Para asegurarse de que todos estén en la misma habitación, reserve una habitación privada.Las toallas están incluidas solo en las habitaciones privadas. Si ha reservado una cama en una habitación compartida, recuerde traerla con usted, de lo contrario, puede comprarla en la recepción por un costo adicional.UHB cuenta con una sala de visitas donde puede dejar su equipaje antes del check-in y después del check-out (servicio de pago). Cuando te alojes tienes un espacio reservado en tu habitación para tu equipaje, recuerda que puedes traer tu propio candado y si lo olvidas no te preocupes porque puedes comprar uno en Recepción (servicio de pago).Tenga en cuenta que estos servicios incluyen una tarifa adicional:Desayuno: 8,50 €Coste adicional de las toallas 5,00 €.Candado 6,00 €.Depósito de secador de pelo de 20,00 €. Estacionamiento no incluido en la tarifaTasa municipal NO incluida 4,68 € por persona/día de acuerdo con la Ley del Parlamento de Cataluña. A pagar directamente en el hostal. A partir del 10/01/24 costará 5,50 € por persona y por día.Número de registroAJ000697",Anfitrión: Unite Hostel,"Habitación en Barcelona, España",31 €,Llegada a partir de las 14:00,Salida antes de las 11:00,,"4,46",2774,0,0,1 cama individual,Baño compartido,1,,,
https://www.airbnb.es/rooms/1242680451877593023?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1999572795&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730837189_P3ReDnD00CWNhZXF&previous_page_section_name=1000&federated_search_id=a70f0684-6bfc-430c-b5d8-88dac71f85c6,2024-11-05 21:31:53,1242680451877593023,"Bienvenido a nuestro elegante apartamento, perfectamente ubicado en pleno centro de Barcelona, cerca de los principales atractivos de la ciudad. Amplio y luminoso, este apartamento es ideal para los huéspedes que buscan sumergirse en el ambiente vibrante de la ciudad. A poca distancia a pie de la Plaza Catalunya, La Rambla y el Barrio Gótico. De nada!Número de registroExempt",Quédate con Reno,"Habitación en Barcelona, España",37 €,Horario de llegada: de 14:00 a 23:00,Salida antes de las 11:00,"Barcelona, Catalunya, España",Nuevo,2,25 €,36 €,1 cama,Baño compartido,2,,,
https://www.airbnb.es/rooms/1243254147120959358?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2015735133&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730837189_P3YRpBz5VQFjtsx5&previous_page_section_name=1000&federated_search_id=a70f0684-6bfc-430c-b5d8-88dac71f85c6,2024-11-05 21:31:53,1243254147120959358,Este alojamiento tiene una ubicación estratégica: ¡será muy fácil planear tu visita!El espacioel apartamento está ubicado en el centro de Barcelona.. en el corazón del Raval ..es un apartamento compartido con dos huéspedes más..Servicios y zonas comunesson compartidos con dos huéspedesOtros aspectos destacablesel registro de entrada después de las 11:00 p. m. se cobrará 20 € adicionales cuando llegues.Número de registroExempt,Anfitrión: Valentina Sofia,"Habitación en Barcelona, España",45 €,Horario de llegada: de 15:00 a 23:00,Salida antes de las 11:00,"Barcelona, Catalunya, España",Nuevo,,0,0,1 cama,Baño compartido,2,,,
https://www.airbnb.es/rooms/545602057442226577?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1559365984&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1730837189_P3sHcU3zMoSlbnK6&previous_page_section_name=1000&federated_search_id=a70f0684-6bfc-430c-b5d8-88dac71f85c6,2024-11-05 21:31:53,545602057442226577,"Acogedora habitación privada en el centro de Barcelona, barrio del Poble Sec a tres minutos a pié de la estación de metro Paral.el,Funicular de Montjuic y red de autobuses urbanos .Perfecta ubicación para ir hacia cualquier zona de Barcelona Zona de ocio con teatros,salas de fiesta,bingos,bares y restaurantes donde poder degustar tapas y platillos y disfrutar de un merecido relax.El espacioLa habitación se encuentra en un alojamiento privado Se trata de una estancia Acogedora con cerradura que se compone de una cama individual, armario para guardar la ropa, mesita de noche,mesa escritorio con todos los detalles para poder trabajar,estación de carga con entradas usb y enchufes,silla ergonómica y tv.Servicios y zonas comunesHabitación BañoLavaboDurante tu estanciaLos huéspedes se pueden poner en contacto conmigo a través de llamada,correo electrónico y smsOtros aspectos destacablesLa ubicación en la que se encuentra la vivienda nos permite poder visitar tanto la Ramblas,como el Puerto de Barcelona,el CC Maremágnum,La Fira de Plaza d'España y la montaña de Montjuic a tan sólo 10 minutos a pié. Cómo también se puede visitar la playa de la Barceloneta, el Barrio Gótico, Plaza de Catalunya... entre otros muchos lugares más.Número de registroExempt",Quédate con Magdalena,"Habitación en Barcelona, España",50 €,Horario de llegada: de 15:00 a 0:00,Salida antes de las 12:00,"Barcelona, Catalunya, España","4,91",,0,43 €,1 cama,Baño compartido,1,,,
https://www.airbnb.es/rooms/1252849636674011237?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-08&check_out=2024-11-13&source_impression_id=p3_1730837189_P3vHAMySlS3Ysixb&previous_page_section_name=1000&federated_search_id=a70f0684-6bfc-430c-b5d8-88dac71f85c6,2024-11-05 21:31:53,1252849636674011237,"Reserva una (o más) camas en este dormitorio compartido de 8 camas, con cuatro literas y un baño privado. Cada litera está equipada con una luz personal, un estante y un casillero debajo de la cama. La habitación tiene aire acondicionado, lo que garantiza una estancia cómoda, con almohadas, edredones y sábanas. Se pueden alquilar toallas en recepción. Este dormitorio es exclusivo para huéspedes mayores de 18 años y ofrece una experiencia sociable y económica.El espacioGenerator Barcelona es un hostal de diseño situado en el corazón de la ciudad, a pocos pasos del famoso Passeig de Gràcia y de la Sagrada Familia. Con una mezcla de habitaciones privadas y dormitorios compartidos, Generator es perfecto para personas que viajan solas, parejas y grupos. El hostal cuenta con recepción 24 horas, wifi gratuito, bar, cafetería y espacios sociales. Con su ambiente vibrante y su ubicación privilegiada, Generator Barcelona es un punto de partida ideal para explorar la cultura y el encanto de la ciudad.Servicios y zonas comunesNos enorgullecemos de garantizar que los huéspedes puedan relajarse en un entorno fresco y cómodo. La decoración de cada una de nuestras habitaciones siempre es fácil de ver; están totalmente equipadas con todos los toques modernos que esperarías también. Reserva habitaciones privadas con terrazas que ofrecen bonitas vistas panorámicas de este lugar único. Alternativamente, para una escapada verdaderamente memorable, hay una suite privada en el ático. También ofrecemos dormitorios pequeños, grandes y solo para mujeres para amigos o viajeros solitarios. Y por supuesto, tendrás acceso a todas nuestras facilidades, incluyendo wifi gratuito, salas de reuniones, espacios chill-out y mucho más.Otros aspectos destacablesNos enorgullecemos de garantizar que los huéspedes puedan relajarse en un entorno fresco y cómodo. La decoración de cada una de nuestras habitaciones siempre es fácil de ver; están totalmente equipadas con todos los toques modernos que esperarías también. Reserva habitaciones privadas con terrazas que ofrecen bonitas vistas panorámicas de este lugar único. Alternativamente, para una escapada verdaderamente memorable, hay una suite privada en el ático. También ofrecemos dormitorios pequeños, grandes y solo para mujeres para amigos o viajeros solitarios. Y por supuesto, tendrás acceso a todas nuestras facilidades, incluyendo wifi gratuito, salas de reuniones, espacios chill-out y mucho más.HABITACIONES PRIVADAS: están disponibles con baño privado. Todas las literas tienen una pantalla de privacidad. Todas las habitaciones incluyen: tomas de corriente, luz LED, ropa de cama y ropa de cama, almacenamiento con cerradura, espejos de cuerpo entero, mesa y silla, unidad colgante para ropa, dispensadores de gel de baño, solo habitaciones individuales.DORMITORIOS:  todas las literas tienen una pantalla de privacidad y cada habitación tiene baños privados con duchas y aseos. Todas las habitaciones incluyen: tomas de corriente, luz LED, ropa de cama y ropa de cama, almacenamiento con cerradura, espejos de cuerpo entero, mesa y silla, unidad colgante de ropa.Número de registroHB-004525",Anfitrión: Generator,"Habitación en Barcelona, España",26 €,Horario de llegada: de 14:00 a 0:00,Salida antes de las 10:00,,"4,75",4,0,0,,Baño compartido,1,,,1 litera
https://www.airbnb.es/rooms/1100921852236177943?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-07&check_out=2024-11-12&source_impression_id=p3_1730837189_P3h7UKBaojglCJyi&previous_page_section_name=1000&federated_search_id=a70f0684-6bfc-430c-b5d8-88dac71f85c6,2024-11-05 21:31:53,1100921852236177943,"Estudio en planta baja situado en la vibrante La Barceloneta (a 1 minuto de la playa). Este apartamento en planta baja ofrece fácil acceso a la playa y a los servicios locales de la Plaza La Barceloneta, todo a 5 minutos a pie.El transporte público, incluido el metro L4 y las paradas de autobús, están cerca.Te espera una casa bien equipada, con una acogedora habitación con una cama doble, una cocina totalmente equipada para comidas caseras y servicios reconfortantes como aire acondicionado y wifi. Toallas y sábanas proporcionadas durante tu estancia.Número de registroExempt",Anfitrión: Joonas,"Alojamiento entero: apartamento en Barcelona, España",113 €,Horario de llegada: de 15:00 a 2:00,Salida antes de las 12:00,,"4,7",33,30 €,102 €,1 cama,1 baño,2,2 viajeros,1 dormitorio,
https://www.airbnb.es/rooms/1212272386691330030?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-11&check_out=2024-11-16&source_impression_id=p3_1730837189_P3jR0ewH83gr1xK2&previous_page_section_name=1000&federated_search_id=a70f0684-6bfc-430c-b5d8-88dac71f85c6,2024-11-05 21:31:53,1212272386691330030,"Autentico piso de arquitectura y estilo Barcelones.Este piso de 43m2 tiene todo lo necesario para que disfrutes de una estancia sin igual.Los altos techos con las vigas catalanas recien tratadas te trasladan a una Barcelona de antaño pero siempre conservando la modernidad de nuestra ciudad con una decoración que hará de su estancia toda una experiencia.El acceso al apartamento es a traves de una escalera muy muy estrecha hasta un 5th piso y no dispone de ascensor.Otros aspectos destacablesTenga en cuenta la siguiente información importante antes de reservar: - Las toallas, sábanas y papel higiénico están incluidos a la llegada, sin embargo, el reemplazo o cambio durante tu estancia no está incluido.   - Cuna de viaje/Cuna de viaje:Precio: 30,00 EUR por reserva. Los huéspedes deben traer sábanas. No se garantiza, los huéspedes deben solicitar con 24-48 horas de antelación y si están disponibles lo proporcionaremos - Llegada fuera de horario: - Nuestra hora de llegada es de 15:00 a 19:00, de lunes a viernes (pregúntanos si quieres entrar antes). Fuera de este horario cobraremos € 30 en efectivo, después de las 10:00 p. m. serán € 50 y después de la 1:00 a. m. serán € 100 - Si el día de llegada es un día festivo local o nacional, los fines de semana, el coste será de 30 EUR hasta las 22:00, después de las 22:00 serán 50 EUR y a partir de la 1:00 serán 100 euros. - Si el día de llegada es 12/24, 12/25, 12/26, 12/31 y 01/01 los cargos serán los siguientes: 50 EUR hasta las 10 p.m., después de las 22:00 100 euros y después de la 1:00 150 euros - Se aplicará el Impuesto Turístico vigente en Barcelona. (6,25 €/persona/noche, mayores de 16 años y hasta 7 noches). - NO SE PERMITE fumar bajo ninguna circunstancia. Recibir un informe o tener pruebas de que fumar en el apartamento resultará en un desalojo inmediato del apartamento y una multa de al menos 400 euros. - NO SE PERMITEN FIESTAS NI reuniones bajo ningún motivo. Si recibimos un informe y/o la policía, seguridad o vecinos intervienen, tendrás que pagar una multa de 500 € (además de la multa de la policía).Número de registroHUTB-010273",Anfitrión: Mada,"Alojamiento entero: apartamento en Barcelona, España",95 €,Máximo 4 huéspedes,No hay alarma de monóxido de carbono,"Barcelona, Catalunya, España",Nuevo,2,0,0,2 camas,1 baño,4,4 viajeros,2 dormitorios,
https://www.airbnb.es/rooms/1986412?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-18&check_out=2024-11-23&source_impression_id=p3_1730837198_P33Ft7OrzJMASZRV&previous_page_section_name=1000&federated_search_id=5d3e5e46-35fe-4003-b4ed-bec57784b46c,2024-11-05 21:31:53,1986412,"Licencia turística official: HUTB-008407. Nuestro moderno y cómodo apartamento está situado en el centro de Barcelona, pero en un barrio tranquilo. A tan solo 10 minutos caminando hasta las Ramblas de Barcelona. Excelente comunicación con parada de autobús que lleva la playa justo al lado del apartamento y parada de metro a 100m. La parada de metro más cercana es “Paral.lel” L3-L2. Es la línea de metro que te lleva directo a Sagrada Familia, La Pedrera, Camp Nou y estación de Tren Sants.El espacioModerno apartamento de diseño en una finca clásica típica de Barcelona, muy céntrico, en el barrio de Poble Sec, junto a la Avenida Paral.lel. Distribución: Una habitación con cama doble tamaño queen size (150x200cm) y balcón a patio de manzana. Es soleada y con mucha luz natural. La segunda habitación es pequeña, con una litera y cajonera, y no tiene ventana. El salón tiene un sofá cama para dos personas y balcón a la calle.El baño está situado a la entrada de la habitación principal.Cocina americana, totalmente equipada .Muy luminoso. WIFI GRATUITO de alta velocidad.El apartamento está situado en un primer piso, por encima del principal, así que es un segundo piso real. La finca es antigua y dispone de un ascensor pequeño, con capacidad para 2 personas, o para una persona con equipaje. El ascensor para entre plantas, hay un tramo de 7 escalones hasta el apartamento. Hay que tenerlo en cuenta si lleva maletas muy grandes o cochecitos de bebé, o tiene problemas de movilidad! El huésped puede utilizar todo el apartamento. Ofrecemos un kit de desayuno básico para los primeros días incluido en el precio.El barrio del Poble Sec es un barrio típico de Barcelona, muy familiar y a la vez animado. El apartamento está situado muy cerca del Paral·lel y de la calle Blai, donde se encuentran la mayoría de bares de tapeo de la zona. No es una zona especialmente turística, así que el huésped podrá disfrutar de un ambiente típicamente barcelonés.El apartamento está a 100 metros de la parada de metro y de varias líneas de autobus.Metro: Paral·lel, línea 2 y 3. Hay también parking privado en la zona. Desde el aeropuerto del Prat puede coger el tren hasta ""Sants Estació"" y allí el metro, línea 3 (verde) hasta la parada de Paral·lel.Servicios y zonas comunesEl huésped puede utilizar todo el apartamento. Ofrecemos un kit de desayuno para los primeros dias incluido en el precio.Otros aspectos destacablesApartamento con licencia oficial HUTB-008407. En Barcelona es obligatorio el pago del Impuesto sobre las estancias turísticas, que para nuestro tipo de establecimiento es de 6,88 euros por adulto (mayor de 16 años) y noche de estancia (máximo 7 noches). Las personas igual o menores de 16 años están exentas de pago. Este pago debe hacerse en efectivo. No aceptamos tarjetas de crédito (disculpa!)SOBRE LA LLEGADA: El apartamento está disponible para tu llegada de 15:00 a 00:00h. La llegada entre las 22:00 y las 00:00 tiene un suplemento extra de 20,00 euros. No podemos aceptar llegadas más tarde de las 00:00h, por logística familiar. Recuerda que alquilas una propiedad privada, no es un hotel ni tiene recepción 24 horas. Ten esto en cuenta antes de hacer tu reserva.SOBRE LA SALIDA: El apartamento debe quedar libre para la limpieza como máximo a las 11:00h. Si necesitas salir más tarde o dejar tu equipaje consúlta primero con nosotros. Si lo podemos gestionar para que puedas salir más tarde o dejar tu equipaje, tendrá un suplemento entre 20,00 y 50,00 euros según lo que necesites y si tenemos que bloquear el apartamento para que no entren reservas ese día.SOBRE EL ACCESO AL PISO: El piso está siutado en un segundo piso real, con un tramos de escalones desde el ascensor hasta el piso. Ten esto en cuenta, no es adaptado para personas con mobilidad reducida o si tienes mucho equipaje o un carrito de bebé. El ascensor también es pequeño, cabe una persona con su maleta. (es una finca antigua clásica del centro de Barcelona, el ascensor se puso más tarde).Número de registroHUTB-008407",Anfitrión: Oscar Y Susana,"Alojamiento entero: apartamento en Barcelona, España",96 €,Horario de llegada: de 15:00 a 22:00,Salida antes de las 11:00,,"4,83",587,38 €,88 €,3 camas,1 baño,4,4 viajeros,2 dormitorios,
https://www.airbnb.es/rooms/10038461?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-14&check_out=2024-12-19&source_impression_id=p3_1730837198_P38tUWCKv--2GdH1&previous_page_section_name=1000&federated_search_id=5d3e5e46-35fe-4003-b4ed-bec57784b46c,2024-11-05 21:31:53,10038461,"Bonito apartamento para 4 personas a 10 minutos andando del centro en Poble Sec,unas de las zonas más auténticas y de moda de Barcelona.Completamente equipado y reformado en estilo moderno industrial. Amplio balcón, Wifi, sábanas y toallas incluidas. Licencia: HUTB-002771El espacioCoqueto apartamento completamente  reformado en estilo industrial, a 10 minutos andando de las Ramblas, 15 de Plaza Cataluña o Plaza España. Dispone de una cama doble y una litera con dos camas individuales (más un sofá cama doble si necesario). Pequeño balcón con vista a la calle. Baño con ducha.  Cocina americana equipada.Servicios y zonas comunesInternet Wifi gratuito, ropa de cama y toallas incluidas.Aire acondicionado, Calefacción, Lavavajillas y Lavadora en el apartamento y a disposición de los huéspedes.Otros aspectos destacablesTASA TURÍSTICA INCLUIDA EN EL PRECIOEl Ayuntamiento de Barcelona cobra una tasa turística a los turistas que se alojan en la ciudad: el coste es de 5 € por noche por cada adulto (= persona mayor de 16 años), a pagar por un máximo de 7 noches. Este coste está incluido en el precio total de la reserva.Número de registroHUTB-002771",Anfitrión: Gian,"Alojamiento entero: apartamento en Barcelona, España",105 €,Llegada a partir de las 14:00,Salida antes de las 11:00,,"4,87",,60 €,100 €,3 camas,1 baño,4,4 viajeros,2 dormitorios,
https://www.airbnb.es/rooms/1263117591292794971?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-16&check_out=2024-11-21&source_impression_id=p3_1730837198_P3zN1n2Ceqt2wfT3&previous_page_section_name=1000&federated_search_id=5d3e5e46-35fe-4003-b4ed-bec57784b46c,2024-11-05 21:31:53,1263117591292794971,"La ubicación muy buena, cerca de todo si estás c autoNúmero de registroHUTB-009325",Anfitrión: Carmen,"Alojamiento entero: apartamento en Barcelona, España",130 €,Máximo 3 huéspedes,No consta que el alojamiento tenga un detector de monóxido de carbono,"Barcelona, Catalunya, España",Nuevo,,30 €,116 €,1 cama,1 baño,3,3 viajeros,1 dormitorio,
https://www.airbnb.es/rooms/1162317263684669209?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2019460732&search_mode=regular_search&check_in=2024-11-06&check_out=2024-11-11&source_impression_id=p3_1730837198_P3MaEGQfZlvSf4Gw&previous_page_section_name=1000&federated_search_id=5d3e5e46-35fe-4003-b4ed-bec57784b46c,2024-11-05 21:31:53,1162317263684669209,La valoración media aparecerá después de 3 evaluaciones,Quédate con Nicolas,"Habitación en Barcelona, España",46 €,Horario de llegada: de 15:00 a 22:00,Salida antes de las 11:00,"Barcelona, Catalunya, España",,,0,39 €,1 cama,Baño compartido,2,,,
https://www.airbnb.es/rooms/742074743081677749?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1512110039&search_mode=regular_search&check_in=2024-12-09&check_out=2024-12-14&source_impression_id=p3_1730837198_P3rzfRej_CkDI7Ol&previous_page_section_name=1000&federated_search_id=5d3e5e46-35fe-4003-b4ed-bec57784b46c,2024-11-05 21:31:53,742074743081677749,"Disfruta de una experiencia de lujo en este céntrico alojamiento.El espacioDormitorio pequeño y bonito con una gran vista y luz natural y una cama grande. El balcón privado te permite sentarte, relajarte y ver la concurrida plaza. Piano Kawaii profesional.  El apartamento modernista ha sido recientemente remodelado.  Tiene una decoración elegante, techos altos y un balcón soleado.  Se encuentra en lo mejor del Barrio Gótico.  Está situado a solo unos minutos de Las Ramblas y a poca distancia a pie de la playa.Así que, ya sabes, construí mi piso para mi familia. Tenemos muchos espacios compartidos y abiertos, con solo las puertas necesarias. Los baños están separados de los dormitorios debido a la distribución de las tuberías. ¡El baño original y único de 1870 estaba afuera! Tenemos dos baños adentro (ja, ja), pero no al lado de los dormitorios. Baños muy modernos.Servicios y zonas comunesEl espacio- Ascensor. - Habitación de 10 m2 (pequeña) llena de luz con un bonito balcón. - A poca distancia a pie de muchos restaurantes y cafeterías, museos...- Ropa de cama fresca y dos toallas.- Aire acondicionado y calefacción-El bonito baño está alejado de la habitación. No está junto a la habitación. Está del otro lado del pasillo. El baño puede ser compartido, pero se limpia después de las duchas por la mañana y por la noche.Durante tu estanciaConozco muchos lugares estupendos de Barcelona: restaurantes, bares, discotecas, discotecas, museos, parques. ¡Te lo compartiré todo, si quieres! ¡Pregúntame!Otros aspectos destacablesPor favor, respeta mi hogar. ¡No orines en el pas de la ducha que siempre puedo decir! Proporciono un bidé con agua fría y caliente, para que puedas lavarte allí, después de ir al baño. Tengo un buen sistema para coger todo el pelo en el desagüe, y no me gustan las sorpresas en el desagüe...Número de registroExempt",Quédate con Ela,"Habitación en Barcelona, España",62 €,Llegada a partir de las 16:00,Salida antes de las 11:00,"Barcelona, Catalunya, España","4,93",,25 €,57 €,1 cama de matrimonio,Baño privado en el alojamiento,2,,,
https://www.airbnb.es/rooms/1252851017334064123?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-08&check_out=2024-11-13&source_impression_id=p3_1730837198_P3DsRJgpwnx5mhOc&previous_page_section_name=1000&federated_search_id=5d3e5e46-35fe-4003-b4ed-bec57784b46c,2024-11-05 21:31:53,1252851017334064123,"Reserva una (o más) camas en este dormitorio compartido de 6 camas, con tres literas y un baño privado. Cada litera incluye una luz personal, un estante y un casillero debajo de la cama para mayor comodidad. La habitación tiene aire acondicionado para mayor comodidad, con almohadas, edredones y sábanas. Se pueden alquilar toallas en recepción. Este dormitorio es para huéspedes mayores de 18 años y ofrece una estancia social y cómoda en el corazón de Barcelona.El espacioGenerator Barcelona es un hostal de diseño situado en el corazón de la ciudad, a pocos pasos del famoso Passeig de Gràcia y de la Sagrada Familia. Con una mezcla de habitaciones privadas y dormitorios compartidos, Generator es perfecto para personas que viajan solas, parejas y grupos. El hostal cuenta con recepción 24 horas, wifi gratuito, bar, cafetería y espacios sociales. Con su ambiente vibrante y su ubicación privilegiada, Generator Barcelona es un punto de partida ideal para explorar la cultura y el encanto de la ciudad.Servicios y zonas comunesNos enorgullecemos de garantizar que los huéspedes puedan relajarse en un entorno fresco y cómodo. La decoración de cada una de nuestras habitaciones siempre es fácil de ver; están totalmente equipadas con todos los toques modernos que esperarías también. Reserva habitaciones privadas con terrazas que ofrecen bonitas vistas panorámicas de este lugar único. Alternativamente, para una escapada verdaderamente memorable, hay una suite privada en el ático. También ofrecemos dormitorios pequeños, grandes y solo para mujeres para amigos o viajeros solitarios. Y por supuesto, tendrás acceso a todas nuestras facilidades, incluyendo wifi gratuito, salas de reuniones, espacios chill-out y mucho más.Otros aspectos destacablesNos enorgullecemos de garantizar que los huéspedes puedan relajarse en un entorno fresco y cómodo. La decoración de cada una de nuestras habitaciones siempre es fácil de ver; están totalmente equipadas con todos los toques modernos que esperarías también. Reserva habitaciones privadas con terrazas que ofrecen bonitas vistas panorámicas de este lugar único. Alternativamente, para una escapada verdaderamente memorable, hay una suite privada en el ático. También ofrecemos dormitorios pequeños, grandes y solo para mujeres para amigos o viajeros solitarios. Y por supuesto, tendrás acceso a todas nuestras facilidades, incluyendo wifi gratuito, salas de reuniones, espacios chill-out y mucho más.HABITACIONES PRIVADAS: están disponibles con baño privado. Todas las literas tienen una pantalla de privacidad. Todas las habitaciones incluyen: tomas de corriente, luz LED, ropa de cama y ropa de cama, almacenamiento con cerradura, espejos de cuerpo entero, mesa y silla, unidad colgante para ropa, dispensadores de gel de baño, solo habitaciones individuales.DORMITORIOS:  todas las literas tienen una pantalla de privacidad y cada habitación tiene baños privados con duchas y aseos. Todas las habitaciones incluyen: tomas de corriente, luz LED, ropa de cama y ropa de cama, almacenamiento con cerradura, espejos de cuerpo entero, mesa y silla, unidad colgante de ropa.Número de registroHB-004525",Anfitrión: Generator,"Habitación en Barcelona, España",26 €,Horario de llegada: de 14:00 a 0:00,Salida antes de las 10:00,,"4,75",4,0,0,,Baño compartido,1,,,1 litera
